FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
04SEP2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
09SEP2021:00:00:00,31 a 40,N,AstraZeneca,Público,0,1,,0
22SEP2021:00:00:00,71 a 80,F,Moderna,Público,0,0,,1
01OCT2021:00:00:00,91 o mas,M,Sputnik,Público,1,0,,0
08NOV2021:00:00:00,31 a 40,N,AstraZeneca,Público,0,0,,1
16NOV2021:00:00:00,61 a 70,F,AstraZeneca,Privado,0,0,,1
17NOV2021:00:00:00,41 a 50,F,Moderna,Público,0,1,,0
24NOV2021:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,1
22DEC2021:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
23DEC2021:00:00:00,71 a 80,F,AstraZeneca,Privado,0,0,,1
10FEB2022:00:00:00,81 a 90,M,Sinopharm,Público,0,1,,0
10FEB2022:00:00:00,91 o mas,M,AstraZeneca,Público,3,0,,2
11FEB2022:00:00:00,91 o mas,M,Moderna,Público,0,0,,1
16FEB2022:00:00:00,30 o menos,F,AstraZeneca,Público,6,19,,14
16FEB2022:00:00:00,30 o menos,F,Moderna,Público,2,11,,368
16FEB2022:00:00:00,30 o menos,F,Sinopharm,Público,441,575,,1
16FEB2022:00:00:00,30 o menos,F,Sputnik,Público,2,61,,4
16FEB2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,6,5,,34
16FEB2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,35,155,,2408
16FEB2022:00:00:00,30 o menos,M,AstraZeneca,Público,11,15,,8
16FEB2022:00:00:00,30 o menos,M,Moderna,Público,0,17,,393
16FEB2022:00:00:00,30 o menos,M,Sinopharm,Público,474,676,,2
16FEB2022:00:00:00,30 o menos,M,Sputnik,Público,4,66,,5
16FEB2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,3,4,,28
16FEB2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,23,182,,2042
16FEB2022:00:00:00,31 a 40,F,AstraZeneca,Público,7,16,,13
16FEB2022:00:00:00,31 a 40,F,Moderna,Público,3,7,,286
16FEB2022:00:00:00,31 a 40,F,Sinopharm,Privado,0,1,,0
16FEB2022:00:00:00,31 a 40,F,Sinopharm,Público,68,66,,0
16FEB2022:00:00:00,31 a 40,F,Sputnik,Público,3,27,,4
16FEB2022:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,2,,41
16FEB2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,42,,1245
16FEB2022:00:00:00,31 a 40,M,AstraZeneca,Público,6,10,,8
16FEB2022:00:00:00,31 a 40,M,Moderna,Público,0,17,,354
16FEB2022:00:00:00,31 a 40,M,Sinopharm,Público,71,94,,1
16FEB2022:00:00:00,31 a 40,M,Sputnik,Público,1,41,,3
16FEB2022:00:00:00,31 a 40,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,4,5,,27
16FEB2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,58,,1253
16FEB2022:00:00:00,41 a 50,F,AstraZeneca,Público,5,11,,9
16FEB2022:00:00:00,41 a 50,F,Moderna,Público,0,7,,193
16FEB2022:00:00:00,41 a 50,F,Sinopharm,Público,29,52,,0
16FEB2022:00:00:00,41 a 50,F,Sputnik,Público,1,12,,2
16FEB2022:00:00:00,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,1,,31
16FEB2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,21,,930
29OCT2021:00:00:00,51 a 60,M,Sputnik,Público,3,55,,0
29OCT2021:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,0
29OCT2021:00:00:00,61 a 70,F,AstraZeneca,Público,3,9,,0
29OCT2021:00:00:00,61 a 70,F,Moderna,Público,0,1,,0
29OCT2021:00:00:00,61 a 70,F,Sinopharm,Público,5,11,,0
29OCT2021:00:00:00,61 a 70,F,Sputnik,Público,0,33,,0
29OCT2021:00:00:00,61 a 70,M,AstraZeneca,Público,6,13,,0
29OCT2021:00:00:00,61 a 70,M,Moderna,Público,0,2,,0
29OCT2021:00:00:00,61 a 70,M,Sinopharm,Público,4,7,,0
29OCT2021:00:00:00,61 a 70,M,Sputnik,Público,0,28,,0
29OCT2021:00:00:00,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
29OCT2021:00:00:00,71 a 80,F,AstraZeneca,Público,2,3,,0
29OCT2021:00:00:00,71 a 80,F,Moderna,Público,0,5,,0
29OCT2021:00:00:00,71 a 80,F,Sinopharm,Público,3,12,,0
29OCT2021:00:00:00,71 a 80,F,Sputnik,Público,0,7,,0
29OCT2021:00:00:00,71 a 80,M,Moderna,Público,0,2,,0
29OCT2021:00:00:00,71 a 80,M,Sinopharm,Público,1,4,,0
29OCT2021:00:00:00,71 a 80,M,Sputnik,Público,0,7,,0
29OCT2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,3,,0
29OCT2021:00:00:00,81 a 90,F,Moderna,Público,0,9,,0
29OCT2021:00:00:00,81 a 90,F,Sinopharm,Público,2,7,,0
29OCT2021:00:00:00,81 a 90,F,Sputnik,Público,0,3,,0
29OCT2021:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
29OCT2021:00:00:00,81 a 90,M,AstraZeneca,Público,1,0,,0
29OCT2021:00:00:00,81 a 90,M,Moderna,Público,0,3,,0
25JUL2021:00:00:00,51 a 60,M,Sputnik,Público,1,0,,0
27JUL2021:00:00:00,41 a 50,F,Moderna,Público,1,0,,0
15AUG2021:00:00:00,61 a 70,F,Moderna,Público,0,2,,0
15AUG2021:00:00:00,71 a 80,F,Moderna,Público,0,5,,0
15AUG2021:00:00:00,71 a 80,M,Moderna,Público,0,2,,0
15AUG2021:00:00:00,81 a 90,F,Moderna,Público,0,20,,0
15AUG2021:00:00:00,81 a 90,M,Moderna,Público,0,7,,0
15AUG2021:00:00:00,91 o mas,F,Moderna,Público,0,19,,0
15AUG2021:00:00:00,91 o mas,M,Moderna,Público,0,1,,0
16AUG2021:00:00:00,81 a 90,F,Moderna,Público,0,14,,0
16AUG2021:00:00:00,81 a 90,M,Moderna,Público,0,1,,0
16AUG2021:00:00:00,91 o mas,M,Moderna,Público,0,3,,0
17AUG2021:00:00:00,81 a 90,F,Sinopharm,Público,2,1,,0
18AUG2021:00:00:00,30 o menos,F,AstraZeneca,Público,7,254,,0
18AUG2021:00:00:00,30 o menos,F,Moderna,Público,1,51,,0
18AUG2021:00:00:00,30 o menos,F,Sinopharm,Público,116,9,,0
18AUG2021:00:00:00,30 o menos,F,Sputnik,Público,4176,5,,0
18AUG2021:00:00:00,30 o menos,M,AstraZeneca,Público,11,225,,0
18AUG2021:00:00:00,30 o menos,M,Moderna,Público,0,20,,0
18AUG2021:00:00:00,30 o menos,M,Sinopharm,Público,87,8,,0
28OCT2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,1
30NOV2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,1,,0
30DEC2021:00:00:00,30 o menos,F,Sinopharm,Público nacional,0,1,,0
05JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,2
07JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
10JAN2022:00:00:00,61 a 70,F,Moderna,Privado,0,0,,1
12JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,2
14JAN2022:00:00:00,41 a 50,F,Moderna,Privado,0,0,,1
18JAN2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,1
18JAN2022:00:00:00,41 a 50,M,Moderna,Privado,0,0,,1
22JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
25JAN2022:00:00:00,91 o mas,M,AstraZeneca,Público,0,0,,1
26JAN2022:00:00:00,30 o menos,F,Sinopharm,Público nacional,0,1,,0
26JAN2022:00:00:00,31 a 40,F,Moderna,Privado,0,0,,2
30JAN2022:00:00:00,81 a 90,F,Sputnik,Público nacional,0,0,,1
12FEB2022:00:00:00,30 o menos,F,AstraZeneca,Público,11,35,,1
12FEB2022:00:00:00,30 o menos,F,Moderna,Público,0,3,,1154
12FEB2022:00:00:00,30 o menos,F,Sinopharm,Público,363,885,,0
12FEB2022:00:00:00,30 o menos,F,Sputnik,Público,1,59,,0
12FEB2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,0
12FEB2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,15,29,,2583
12FEB2022:00:00:00,30 o menos,M,AstraZeneca,Público,18,56,,1
12FEB2022:00:00:00,30 o menos,M,Moderna,Público,2,6,,877
12FEB2022:00:00:00,30 o menos,M,Sinopharm,Público,441,883,,2
12FEB2022:00:00:00,30 o menos,M,Sputnik,Público,0,59,,0
12FEB2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
12FEB2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,24,36,,2352
12FEB2022:00:00:00,31 a 40,F,AstraZeneca,Público,6,29,,1
12FEB2022:00:00:00,31 a 40,F,Moderna,Público,1,3,,910
12FEB2022:00:00:00,31 a 40,F,Sinopharm,Público,45,124,,0
12FEB2022:00:00:00,31 a 40,F,Sputnik,Público,0,27,,1
12FEB2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,3,,685
12FEB2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,1
12FEB2022:00:00:00,31 a 40,M,AstraZeneca,Público,11,26,,2
12FEB2022:00:00:00,31 a 40,M,Moderna,Público,0,4,,753
12FEB2022:00:00:00,31 a 40,M,Sinopharm,Público,67,136,,0
12FEB2022:00:00:00,31 a 40,M,Sputnik,Público,0,36,,0
12FEB2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,,639
12FEB2022:00:00:00,41 a 50,F,AstraZeneca,Público,6,14,,1
12FEB2022:00:00:00,41 a 50,F,Moderna,Público,0,0,,630
12FEB2022:00:00:00,41 a 50,F,Sinopharm,Público,68,68,,0
12FEB2022:00:00:00,41 a 50,F,Sputnik,Público,0,15,,0
12FEB2022:00:00:00,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
12FEB2022:00:00:00,41 a 50,M,AstraZeneca,Público,13,16,,2
12FEB2022:00:00:00,41 a 50,M,Moderna,Público,0,0,,590
12FEB2022:00:00:00,41 a 50,M,Sinopharm,Público,52,81,,1
12FEB2022:00:00:00,41 a 50,M,Sputnik,Público,0,16,,0
12FEB2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,3,,577
12FEB2022:00:00:00,51 a 60,F,AstraZeneca,Público,3,3,,1
12FEB2022:00:00:00,51 a 60,F,Moderna,Público,0,1,,346
12FEB2022:00:00:00,51 a 60,F,Sinopharm,Público,18,41,,1
12FEB2022:00:00:00,51 a 60,F,Sputnik,Público,0,6,,0
24DEC2021:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,3
24DEC2021:00:00:00,91 o mas,M,AstraZeneca,Público,0,0,,3
24DEC2021:00:00:00,91 o mas,M,Sinopharm,Público,0,2,,0
24DEC2021:00:00:00,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,2
20FEB2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
13JUL2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,1,,0
31JUL2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
03AUG2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
21AUG2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
24AUG2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
01SEP2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
06SEP2021:00:00:00,51 a 60,F,Moderna,Público,0,1,,0
22SEP2021:00:00:00,30 o menos,F,Moderna,Público,2,0,,0
06OCT2021:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
14OCT2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
29OCT2021:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,,0
17NOV2021:00:00:00,51 a 60,F,Moderna,Público,0,0,,1
17NOV2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,1
19NOV2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,1
23NOV2021:00:00:00,30 o menos,F,Moderna,Público,0,2,,0
24NOV2021:00:00:00,51 a 60,F,Moderna,Público,0,0,,1
06DEC2021:00:00:00,91 o mas,F,AstraZeneca,Privado,0,0,,1
29DEC2021:00:00:00,30 o menos,F,AstraZeneca,Privado,0,0,,5
29DEC2021:00:00:00,30 o menos,M,AstraZeneca,Privado,0,0,,5
29DEC2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,0,,21
29DEC2021:00:00:00,31 a 40,M,AstraZeneca,Privado,0,0,,8
29DEC2021:00:00:00,41 a 50,F,AstraZeneca,Privado,0,0,,17
29DEC2021:00:00:00,41 a 50,M,AstraZeneca,Privado,0,0,,5
29DEC2021:00:00:00,51 a 60,F,AstraZeneca,Privado,0,0,,6
29DEC2021:00:00:00,51 a 60,M,AstraZeneca,Privado,0,0,,3
29DEC2021:00:00:00,61 a 70,F,AstraZeneca,Privado,0,0,,2
29DEC2021:00:00:00,61 a 70,M,AstraZeneca,Privado,0,0,,3
30DEC2021:00:00:00,30 o menos,F,AstraZeneca,Público,108,149,,279
30DEC2021:00:00:00,30 o menos,F,Sinopharm,Público,789,1105,,1
30DEC2021:00:00:00,30 o menos,F,Sputnik,Público,0,89,,1
30DEC2021:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
30DEC2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,284,251,,288
30DEC2021:00:00:00,30 o menos,M,AstraZeneca,Público,143,175,,254
30DEC2021:00:00:00,30 o menos,M,Sinopharm,Público,958,1212,,3
30DEC2021:00:00:00,30 o menos,M,Sputnik,Público,2,83,,1
30DEC2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,332,263,,236
30DEC2021:00:00:00,31 a 40,F,AstraZeneca,Público,57,85,,1577
30DEC2021:00:00:00,31 a 40,F,Sinopharm,Público,139,113,,0
30DEC2021:00:00:00,31 a 40,F,Sputnik,Público,0,44,,0
13AUG2021:00:00:00,30 o menos,F,Moderna,Público,1,1,,0
13AUG2021:00:00:00,30 o menos,F,Sinopharm,Público,7,6,,0
13AUG2021:00:00:00,30 o menos,F,Sputnik,Público,0,51,,0
13AUG2021:00:00:00,30 o menos,M,AstraZeneca,Público,30,44,,0
13AUG2021:00:00:00,30 o menos,M,Sinopharm,Público,8,8,,0
13AUG2021:00:00:00,30 o menos,M,Sputnik,Público,2,34,,0
13AUG2021:00:00:00,31 a 40,F,AstraZeneca,Público,12,98,,0
13AUG2021:00:00:00,31 a 40,F,Moderna,Público,1,1,,0
13AUG2021:00:00:00,31 a 40,F,Sinopharm,Público,4,6,,0
13AUG2021:00:00:00,31 a 40,F,Sputnik,Público,1,65,,0
10NOV2021:00:00:00,61 a 70,F,Sputnik,Público nacional,0,0,,1
10NOV2021:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
10NOV2021:00:00:00,61 a 70,M,AstraZeneca,Privado,0,0,,3
10NOV2021:00:00:00,61 a 70,M,AstraZeneca,Público,3,8,,128
10NOV2021:00:00:00,61 a 70,M,AstraZeneca,Público nacional,0,0,,23
10NOV2021:00:00:00,61 a 70,M,Moderna,Público,0,3,,0
10NOV2021:00:00:00,61 a 70,M,Sinopharm,Público,1,7,,2
10NOV2021:00:00:00,61 a 70,M,Sputnik,Público,0,30,,0
10NOV2021:00:00:00,71 a 80,F,AstraZeneca,Privado,0,0,,
10NOV2021:00:00:00,71 a 80,F,AstraZeneca,Público,2,5,,372
10NOV2021:00:00:00,71 a 80,F,AstraZeneca,Público nacional,0,0,,11
10NOV2021:00:00:00,71 a 80,F,Moderna,Público,0,2,,0
04NOV2021:00:00:00,31 a 40,F,Sputnik,Público,0,48,,0
04NOV2021:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,5,0,,0
04NOV2021:00:00:00,31 a 40,M,AstraZeneca,Público,35,38,,1
04NOV2021:00:00:00,31 a 40,M,AstraZeneca,Público nacional,0,0,,5
04NOV2021:00:00:00,31 a 40,M,Moderna,Público,0,48,,0
04NOV2021:00:00:00,31 a 40,M,Sinopharm,Público,29,52,,0
12NOV2021:00:00:00,31 a 40,F,AstraZeneca,Público nacional,0,1,,0
13NOV2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,0,,
13NOV2021:00:00:00,31 a 40,F,Sinopharm,Público,2,1,,0
01APR2021:00:00:00,41 a 50,M,Sinopharm,Público,1,0,,0
10JUL2021:00:00:00,31 a 40,F,Sputnik,Público,8,0,,0
22AUG2021:00:00:00,71 a 80,F,Sputnik,Público,1,1,,0
08OCT2021:00:00:00,30 o menos,F,AstraZeneca,Público,238,58,,0
08OCT2021:00:00:00,30 o menos,F,Sputnik,Público,0,612,,0
08OCT2021:00:00:00,30 o menos,M,AstraZeneca,Público,175,46,,0
08OCT2021:00:00:00,30 o menos,M,Sinopharm,Público,4,1,,0
08OCT2021:00:00:00,30 o menos,M,Sputnik,Público,1,438,,0
08OCT2021:00:00:00,31 a 40,F,AstraZeneca,Público,109,36,,0
08OCT2021:00:00:00,31 a 40,F,Sinopharm,Público,1,1,,0
08OCT2021:00:00:00,31 a 40,F,Sputnik,Público,0,5327,,1
08OCT2021:00:00:00,31 a 40,M,AstraZeneca,Público,74,25,,0
08OCT2021:00:00:00,31 a 40,M,Sinopharm,Público,2,1,,0
08OCT2021:00:00:00,31 a 40,M,Sputnik,Público,0,6079,,0
08OCT2021:00:00:00,41 a 50,F,AstraZeneca,Público,85,32,,0
08OCT2021:00:00:00,41 a 50,F,Sputnik,Público,0,1193,,0
08OCT2021:00:00:00,41 a 50,M,AstraZeneca,Público,34,17,,0
08OCT2021:00:00:00,41 a 50,M,Sinopharm,Público,0,1,,0
08OCT2021:00:00:00,41 a 50,M,Sputnik,Público,0,1161,,0
08OCT2021:00:00:00,51 a 60,F,AstraZeneca,Público,72,16,,0
08OCT2021:00:00:00,51 a 60,F,Sinopharm,Público,0,1,,0
08OCT2021:00:00:00,51 a 60,F,Sputnik,Público,0,1395,,0
08OCT2021:00:00:00,51 a 60,M,AstraZeneca,Público,20,11,,0
08OCT2021:00:00:00,51 a 60,M,Sputnik,Público,0,1361,,0
08OCT2021:00:00:00,61 a 70,F,AstraZeneca,Público,34,6,,1
08OCT2021:00:00:00,61 a 70,F,Sputnik,Público,0,1119,,1
08OCT2021:00:00:00,61 a 70,M,AstraZeneca,Público,9,3,,0
08OCT2021:00:00:00,61 a 70,M,Sputnik,Público,0,1158,,0
08OCT2021:00:00:00,71 a 80,F,AstraZeneca,Público,17,2,,0
08OCT2021:00:00:00,71 a 80,F,Sputnik,Público,0,71,,0
08OCT2021:00:00:00,71 a 80,M,AstraZeneca,Público,4,0,,0
08OCT2021:00:00:00,71 a 80,M,Sputnik,Público,0,45,,0
08OCT2021:00:00:00,81 a 90,F,AstraZeneca,Público,6,2,,0
08OCT2021:00:00:00,81 a 90,F,Sputnik,Público,0,33,,0
08OCT2021:00:00:00,81 a 90,M,AstraZeneca,Público,3,0,,0
08OCT2021:00:00:00,81 a 90,M,Sputnik,Público,0,14,,0
08OCT2021:00:00:00,91 o mas,F,AstraZeneca,Público,3,0,,0
08OCT2021:00:00:00,91 o mas,F,Sputnik,Público,0,3,,0
08OCT2021:00:00:00,91 o mas,M,Sputnik,Público,0,1,,0
21NOV2021:00:00:00,41 a 50,F,Sinopharm,Público,24,40,,2
21NOV2021:00:00:00,41 a 50,F,Sputnik,Público,1,47,,0
21NOV2021:00:00:00,41 a 50,M,AstraZeneca,Público,19,24,,568
21NOV2021:00:00:00,41 a 50,M,Sinopharm,Público,17,24,,3
21NOV2021:00:00:00,41 a 50,M,Sputnik,Público,1,51,,0
21NOV2021:00:00:00,51 a 60,F,AstraZeneca,Privado,0,0,,3
21NOV2021:00:00:00,51 a 60,F,AstraZeneca,Público,11,17,,1364
21NOV2021:00:00:00,51 a 60,F,Sinopharm,Público,24,16,,2
21NOV2021:00:00:00,51 a 60,F,Sputnik,Público,0,60,,0
21NOV2021:00:00:00,51 a 60,M,AstraZeneca,Público,13,19,,623
21NOV2021:00:00:00,51 a 60,M,Sinopharm,Público,11,17,,1
21NOV2021:00:00:00,51 a 60,M,Sputnik,Público,0,61,,1
21NOV2021:00:00:00,61 a 70,F,AstraZeneca,Privado,0,0,,7
21NOV2021:00:00:00,61 a 70,F,AstraZeneca,Público,2,6,,1356
21NOV2021:00:00:00,61 a 70,F,Sinopharm,Público,6,11,,3
21NOV2021:00:00:00,61 a 70,F,Sputnik,Público,0,26,,0
21NOV2021:00:00:00,61 a 70,M,AstraZeneca,Privado,0,0,,1
21NOV2021:00:00:00,61 a 70,M,AstraZeneca,Público,4,8,,690
21NOV2021:00:00:00,61 a 70,M,Sinopharm,Público,8,10,,1
21NOV2021:00:00:00,61 a 70,M,Sputnik,Público,0,20,,0
21NOV2021:00:00:00,71 a 80,F,AstraZeneca,Privado,0,0,,4
21NOV2021:00:00:00,71 a 80,F,AstraZeneca,Público,2,2,,998
21NOV2021:00:00:00,71 a 80,F,Sinopharm,Público,5,6,,4
21NOV2021:00:00:00,71 a 80,F,Sputnik,Público,0,4,,0
21NOV2021:00:00:00,71 a 80,M,AstraZeneca,Privado,0,0,,2
21NOV2021:00:00:00,71 a 80,M,AstraZeneca,Público,7,1,,631
21NOV2021:00:00:00,71 a 80,M,Sinopharm,Público,1,2,,1
21NOV2021:00:00:00,71 a 80,M,Sputnik,Público,0,3,,0
21NOV2021:00:00:00,81 a 90,F,AstraZeneca,Privado,0,0,,1
21NOV2021:00:00:00,81 a 90,F,AstraZeneca,Público,1,2,,90
21NOV2021:00:00:00,81 a 90,F,Sinopharm,Público,0,2,,7
21NOV2021:00:00:00,81 a 90,F,Sputnik,Público,0,3,,0
21NOV2021:00:00:00,81 a 90,M,AstraZeneca,Público,1,2,,72
21NOV2021:00:00:00,81 a 90,M,Sinopharm,Público,2,0,,4
21NOV2021:00:00:00,81 a 90,M,Sputnik,Público,0,1,,0
21NOV2021:00:00:00,91 o mas,F,AstraZeneca,Público,1,0,,9
21NOV2021:00:00:00,91 o mas,F,Sinopharm,Público,0,3,,1
21NOV2021:00:00:00,91 o mas,M,AstraZeneca,Público,1,1,,3
21NOV2021:00:00:00,91 o mas,M,Sinopharm,Público,0,0,,1
08MAR2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
15APR2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
21MAY2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,1,,0
03JUN2021:00:00:00,51 a 60,F,AstraZeneca,Privado,2,1,,0
17JUN2021:00:00:00,51 a 60,F,AstraZeneca,Privado,1,1,,0
28JUN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,1,,0
15JUL2021:00:00:00,61 a 70,M,Sputnik,Público nacional,0,1,,0
20JUL2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,1,,0
30JUL2021:00:00:00,31 a 40,F,AstraZeneca,Privado,1,1,,0
16AUG2021:00:00:00,51 a 60,M,Sputnik,Privado,0,1,,0
29AUG2021:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
10APR2021:00:00:00,30 o menos,F,AstraZeneca,Privado,1,0,,0
10APR2021:00:00:00,31 a 40,F,AstraZeneca,Privado,2,0,,0
10APR2021:00:00:00,31 a 40,M,AstraZeneca,Privado,2,0,,0
10APR2021:00:00:00,51 a 60,M,AstraZeneca,Privado,2,0,,0
10APR2021:00:00:00,81 a 90,M,AstraZeneca,Privado,1,0,,0
17APR2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,,0
17APR2021:00:00:00,51 a 60,F,AstraZeneca,Privado,1,0,,0
17APR2021:00:00:00,61 a 70,F,AstraZeneca,Privado,1,0,,0
17APR2021:00:00:00,61 a 70,M,AstraZeneca,Privado,1,0,,0
17APR2021:00:00:00,81 a 90,F,AstraZeneca,Privado,1,0,,0
